City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1612,luganville,VU,-15.5333,167.1667,86.99,65,87,6.4,overcast clouds
1613,schleswig,DE,54.5167,9.55,39.2,93,100,12.66,overcast clouds
1614,chkalovskoye,RU,44.8392,133.0436,-16.65,87,79,3.2,broken clouds
1615,asau,RO,46.4333,26.4,8.01,65,16,5.41,few clouds
1616,manyana,BW,-23.4,21.7167,77.61,52,77,7.81,broken clouds
1617,vikindu,TZ,-7.0067,39.2985,76.62,88,100,5.17,overcast clouds
1618,agadez,NE,19.75,10.25,53.33,36,0,10.76,clear sky
1619,sterlibashevo,RU,53.4376,55.2578,4.24,94,100,5.7,light snow
1620,kautokeino,NO,69.0125,23.0412,9.73,93,2,1.83,clear sky
1621,bengkulu,ID,-3.8004,102.2655,73.24,85,84,6.04,light rain
1622,cessnock,AU,-32.8333,151.35,77.0,78,75,10.36,broken clouds
1623,roebourne,AU,-20.7833,117.1333,95.58,35,13,7.9,few clouds
1624,garhi khairo,PK,28.0606,67.9803,51.93,40,0,3.47,clear sky
1625,lypnyazhka,UA,48.4469,31.0761,6.84,91,99,7.45,overcast clouds
1626,locri,IT,38.2414,16.2623,50.0,53,75,12.66,broken clouds
1627,krasnovka,RU,48.8177,40.0923,-0.35,94,98,4.16,overcast clouds
1628,grand gaube,MU,-20.0064,57.6608,80.01,89,91,4.0,light rain
1629,syracuse,IT,37.0881,15.2792,44.6,100,0,5.75,clear sky
1630,lakatoro,VU,-16.0999,167.4164,86.16,69,80,8.19,light rain
1631,ust-tsilma,RU,65.441,52.1498,-3.42,91,100,9.64,light snow
1632,luorong,CN,24.4058,109.6086,45.88,54,0,2.35,clear sky
1633,gursahaiganj,IN,27.1167,79.7167,52.97,83,0,4.18,clear sky
1634,waipawa,NZ,-41.4122,175.5153,68.0,68,75,25.32,broken clouds
1635,zarubino,RU,42.63,131.0922,-0.53,81,0,17.4,clear sky
1636,gazanjyk,TM,39.2446,55.5154,50.14,51,75,10.49,broken clouds
1637,sungurlu,TR,40.1675,34.3739,21.38,86,0,1.88,clear sky
1638,kulhudhuffushi,MV,6.6221,73.07,81.1,69,0,10.2,clear sky
1639,vrangel,RU,42.7297,133.0839,-3.06,83,2,16.6,clear sky
1640,malabo,GQ,3.75,8.7833,78.8,76,20,8.05,few clouds
1641,xinglongshan,CN,43.9561,125.4661,-11.2,58,0,8.95,clear sky
1642,teluknaga,ID,-6.0989,106.6381,77.0,88,75,5.75,broken clouds
1643,kataysk,RU,56.289,62.5841,-7.01,86,29,4.27,scattered clouds
1644,roald,NO,62.5833,6.1333,41.0,56,90,14.97,overcast clouds
1645,aden,YE,12.7794,45.0367,76.12,73,4,6.33,clear sky
1646,kommunisticheskiy,RU,61.6789,64.4819,-22.0,85,44,4.83,scattered clouds
1647,port-gentil,GA,-0.7193,8.7815,80.6,83,20,9.22,light rain
1648,le port,RE,-20.9373,55.2919,77.0,83,90,6.91,overcast clouds
1649,kampot,KH,10.6167,104.1833,73.4,56,0,2.3,clear sky
1650,manado,ID,1.487,124.8455,78.8,89,20,1.14,few clouds
1651,laela,TZ,-8.5667,32.05,61.57,93,99,0.85,light rain
1652,ruteng,ID,-8.6136,120.4721,64.98,100,100,1.7,light rain
1653,diu,IN,20.7141,70.9822,69.08,43,0,6.96,clear sky
1654,kaitangata,NZ,-46.2817,169.8464,55.99,83,89,1.01,light rain
1655,luba,GQ,3.4568,8.5547,78.8,80,20,8.05,few clouds
1656,rehoboth,NA,-23.3167,17.0833,73.54,42,41,3.2,scattered clouds
1657,owando,CG,-0.4819,15.8999,72.75,88,85,2.8,overcast clouds
1658,whyalla,AU,-33.0333,137.5833,64.4,68,0,13.8,clear sky
1659,mount gambier,AU,-37.8333,140.7667,64.4,52,75,13.8,broken clouds
1660,jawhar,SO,2.7809,45.5005,70.48,80,84,11.43,broken clouds
1661,korla,CN,41.7597,86.1469,18.63,81,82,4.07,broken clouds
1662,boralday,KZ,43.3578,76.8594,19.4,86,40,4.47,fog
1663,huangnihe,CN,43.5583,128.0239,-15.86,85,17,4.34,few clouds
1664,kathu,TH,7.9178,98.3332,82.99,73,20,10.36,few clouds
1665,tra vinh,VN,9.9347,106.3453,67.95,88,100,4.63,overcast clouds
1666,batagay-alyta,RU,67.8006,130.4114,-31.86,82,100,1.81,overcast clouds
1667,montepuez,MZ,-13.1256,38.9997,69.98,97,100,1.99,overcast clouds
1668,lashio,MM,22.9333,97.75,56.3,89,89,0.76,overcast clouds
1669,chardara,KZ,41.2547,67.9692,46.8,54,49,6.22,scattered clouds
1670,bluff,NZ,-46.6,168.3333,54.0,91,86,10.0,light rain
1671,chekmagush,RU,55.1319,54.6556,-3.37,91,100,5.23,light snow
1672,dargaville,NZ,-35.9333,173.8833,74.3,53,39,14.74,scattered clouds
1673,visby,SE,57.6409,18.296,33.01,80,90,8.05,overcast clouds
1674,micheweni,TZ,-4.9667,39.8333,80.31,80,100,11.81,overcast clouds
1675,dzhebariki-khaya,RU,62.2167,135.8,-47.52,76,100,0.98,overcast clouds
1676,isilkul,RU,54.9109,71.2728,-10.1,88,7,8.19,clear sky
1677,kutum,SD,14.2,24.6667,53.28,41,2,12.71,clear sky
1678,finschhafen,PG,-6.6024,147.8681,86.16,63,72,3.44,broken clouds
1679,bialystok,PL,53.1333,23.15,5.0,81,36,4.72,scattered clouds
1680,afrikanda,RU,67.4429,32.7828,15.01,93,100,8.37,overcast clouds
1681,prachuap khiri khan,TH,12.2167,99.75,68.0,68,50,3.44,scattered clouds
1682,polunochnoye,RU,60.8697,60.4153,-17.52,85,0,3.42,clear sky
1683,napier,NZ,-39.4833,176.9167,78.01,45,7,10.0,clear sky
1684,noumea,NC,-22.2763,166.4572,87.8,70,75,6.91,broken clouds
1685,bulungu,CD,-4.55,18.6,72.28,90,100,1.48,light rain
1686,mahenge,TZ,-8.6833,36.7167,66.04,100,100,2.35,overcast clouds
1687,uvat,RU,59.1433,68.8953,-17.5,87,22,5.79,few clouds
1688,sai buri,TH,6.7013,101.6168,73.11,83,100,11.05,overcast clouds
1689,huanren,CN,41.2647,125.3667,-5.48,82,0,0.83,clear sky
1690,suixi,CN,33.8907,116.7747,34.25,86,0,11.18,clear sky
1691,izhma,RU,65.0083,53.9113,-10.71,88,93,10.16,overcast clouds
1692,ulladulla,AU,-35.35,150.4667,68.0,60,75,17.27,broken clouds
1693,kysyl-syr,RU,63.8986,122.7617,-53.14,75,55,5.5,broken clouds
1694,taksimo,RU,56.3444,114.8794,-31.43,77,97,1.03,overcast clouds
1695,refugio,US,28.3336,-97.1669,70.0,83,1,12.66,clear sky
1696,ararat,AM,39.8317,44.7049,35.6,75,75,8.05,broken clouds
1697,shwebo,MM,22.5667,95.7,61.56,71,3,3.47,clear sky
1698,ogulin,HR,45.2661,15.2286,35.6,75,0,3.44,clear sky
1699,keetmanshoop,NA,-26.5833,18.1333,77.25,27,40,13.56,scattered clouds
1700,saanen,CH,46.4896,7.2596,27.0,86,0,3.44,clear sky
1701,boshnyakovo,RU,49.6333,142.1667,-5.6,88,65,3.29,broken clouds
1702,suez,EG,29.9737,32.5263,51.78,46,11,7.34,few clouds
1703,zdvinsk,RU,54.7021,78.661,-10.77,89,0,9.24,clear sky
1704,beyneu,KZ,45.3167,55.2,37.22,89,98,16.73,overcast clouds
1705,biak,ID,-0.9131,122.8766,78.42,81,100,1.43,light rain
1706,rundu,NA,-17.9333,19.7667,65.86,92,100,10.22,moderate rain
1707,maltahohe,NA,-24.8333,16.9833,74.93,31,80,8.7,broken clouds
1708,bud,US,39.447,-86.1758,33.01,86,99,6.13,overcast clouds
1709,isangel,VU,-19.55,169.2667,87.8,70,75,9.22,broken clouds
1710,kijang,KR,35.2442,129.2139,21.2,58,0,6.91,clear sky
1711,lumeje,AO,-11.55,20.7833,67.51,89,100,6.82,overcast clouds
1712,waimana,NZ,-38.15,177.0833,73.99,74,22,5.99,few clouds
1713,mathbaria,BD,22.2876,89.9593,58.69,73,35,4.74,scattered clouds
1714,impfondo,CG,1.6381,18.0667,73.53,76,71,2.62,broken clouds
1715,boo,SE,59.3333,18.2833,28.99,93,90,3.44,overcast clouds
1716,shiyan,CN,32.6475,110.7781,36.25,78,0,2.01,clear sky
1717,daru,PG,-9.0763,143.2092,84.29,76,100,1.54,light rain
1718,vysokogornyy,RU,50.1167,139.15,-15.86,86,100,4.9,overcast clouds
1719,nikki,BJ,9.9401,3.2108,73.89,20,2,6.49,clear sky
1720,bam,IR,29.106,58.357,52.84,41,0,2.68,clear sky
1721,saravan,AM,39.7196,45.6483,35.6,60,90,6.91,light snow
1722,tezu,IN,27.9167,96.1667,58.87,77,96,3.91,overcast clouds
1723,chingirlau,KZ,51.095,54.0814,12.15,95,100,12.48,snow
1724,svecha,RU,58.2785,47.5164,-9.35,91,100,2.3,overcast clouds
1725,dundwaraganj,IN,27.7333,78.95,52.03,79,0,3.85,clear sky
1726,aleksandrov,RU,56.4,38.71,-0.53,93,100,0.4,overcast clouds
1727,fethiye,TR,36.6217,29.1164,39.2,65,20,13.8,few clouds
1728,vila,PT,42.0304,-8.1588,37.99,88,0,1.01,clear sky
1729,yerofey pavlovich,RU,53.9667,121.9667,-29.56,80,60,0.89,broken clouds
1730,ambatofinandrahana,MG,-20.55,46.8,63.9,94,100,3.56,overcast clouds
1731,batemans bay,AU,-35.7167,150.1833,68.0,55,12,5.99,few clouds
1732,syumsi,RU,57.1111,51.6149,-9.65,89,99,2.71,overcast clouds
1733,zilair,RU,52.2332,57.4392,1.15,91,100,12.97,snow
1734,akdepe,TM,42.0551,59.3788,32.0,86,19,6.91,few clouds
1735,koungou,YT,-12.7336,45.2042,82.4,78,0,8.05,clear sky
1736,mingshui,CN,36.7167,117.5,32.0,53,0,4.94,clear sky
1737,kabare,CD,-2.4683,28.8242,60.04,81,82,0.67,light rain
1738,selikhino,RU,50.3672,137.4996,-8.95,89,95,8.75,overcast clouds
1739,kavieng,PG,-2.5744,150.7967,85.05,70,83,11.83,broken clouds
1740,maumere,ID,-8.6199,122.2111,80.51,72,100,1.61,heavy intensity rain
1741,numan,NG,9.4667,12.0333,74.28,19,34,6.93,scattered clouds
1742,xiongzhou,CN,25.1167,114.3,41.68,57,0,1.5,clear sky
1743,victoria falls,ZW,-17.9235,25.843,69.31,95,100,6.93,light rain
1744,verkhnyaya inta,RU,65.9811,60.3094,-24.59,85,100,8.57,overcast clouds
1745,mimongo,GA,-1.6195,11.6068,70.03,94,84,1.14,moderate rain
1746,gorgan,IR,36.8387,54.4348,55.4,38,0,11.5,clear sky
1747,ankazobe,MG,-18.3167,47.1167,68.0,88,20,5.75,few clouds
1748,gushikawa,JP,26.3544,127.8686,57.2,87,1,5.75,clear sky
1749,isparta,TR,38.0,31.0,21.2,73,0,11.5,clear sky
1750,enkhuizen,NL,52.7,5.2833,41.0,95,99,15.95,overcast clouds
1751,usinsk,RU,65.9939,57.5281,-26.12,85,68,10.31,broken clouds
1752,minna,NG,9.6139,6.5569,77.79,18,30,10.51,scattered clouds
1753,maine-soroa,NE,13.2114,12.0241,65.44,26,46,11.25,scattered clouds
1754,dongsheng,CN,39.8161,109.9776,17.83,68,0,9.17,clear sky
1755,konstantinovsk,RU,47.5828,41.0922,7.74,94,100,4.36,overcast clouds
1756,okhotsk,RU,59.3833,143.3,-9.62,88,100,12.82,overcast clouds
1757,aanekoski,FI,62.6946,25.818,24.01,93,90,3.44,overcast clouds
1758,ialibu,PG,-6.2821,143.9935,70.95,57,94,2.8,overcast clouds
1759,kibala,TD,9.1104,18.3463,69.8,43,0,5.75,clear sky
1760,phanom sarakham,TH,13.7479,101.3553,66.2,72,46,2.3,scattered clouds
1761,pokhara,NP,28.2333,83.9833,57.11,41,93,2.26,overcast clouds
1762,kybartai,LT,54.6386,22.7632,5.72,90,84,6.17,broken clouds
1763,chinsali,ZM,-10.5414,32.0816,65.14,94,100,3.62,overcast clouds
1764,berberati,CF,4.2612,15.7922,66.07,30,0,0.98,clear sky
1765,sovetskiy,RU,61.3614,63.5842,-20.24,86,7,4.79,clear sky
1766,ohara,JP,35.25,140.3833,46.4,48,20,5.75,few clouds
1767,ardahan,TR,41.1087,42.7022,12.94,93,100,3.06,light snow
1768,petropavlivka,UA,48.4564,36.4367,1.18,93,89,5.61,overcast clouds
1769,lincoln,US,40.8,-96.667,37.4,70,1,3.44,clear sky
1770,suicheng,CN,33.8963,117.9331,33.75,89,0,10.09,clear sky
1771,kroya,ID,-7.6331,109.2461,78.35,82,100,3.62,overcast clouds
1772,ambulu,ID,-8.345,113.6058,75.36,87,100,2.55,overcast clouds
1773,ginir,ET,7.1333,40.7,57.54,48,7,10.47,clear sky
1774,kazachka,RU,53.3644,38.0694,-4.94,92,97,2.86,light snow
1775,weligama,LK,5.9667,80.4167,75.58,89,91,3.6,moderate rain
1776,hajipur,IN,25.6833,85.2167,48.2,93,90,3.78,fog
1777,hervey bay,AU,-25.2986,152.8535,81.0,80,76,3.0,broken clouds
1778,chernyshevskiy,RU,63.0128,112.4714,-43.78,81,100,10.0,overcast clouds
1779,wanning,CN,18.8003,110.3967,56.43,73,0,6.98,clear sky
1780,sherbakul,RU,54.6316,72.3963,-11.2,77,0,4.47,clear sky
1781,dosso,NE,13.049,3.1937,70.66,22,0,10.18,clear sky
1782,jiuquan,CN,39.7432,98.5174,12.47,72,0,3.94,clear sky
1783,izumo,JP,35.3667,132.7667,35.6,75,75,20.71,broken clouds
1784,krasnaya poyma,RU,55.0014,39.08,0.77,93,100,1.92,snow
1785,shihezi,CN,44.3,86.0333,1.9,87,99,1.48,overcast clouds
1786,bjelovar,HR,45.8986,16.8489,26.01,93,0,2.3,clear sky
1787,cilegon,ID,-6.0174,106.0538,77.0,88,75,5.75,broken clouds
1788,livingstone,ZM,-17.8419,25.8543,68.72,97,100,7.0,moderate rain
1789,dera bugti,PK,29.0307,69.151,52.25,38,0,2.84,clear sky
1790,kamenka,RU,51.3223,42.7678,0.0,87,80,1.86,broken clouds
1791,huilong,CN,31.8111,121.655,44.01,81,0,10.58,clear sky
1792,simao,CN,22.7886,100.9748,44.51,92,19,1.41,few clouds
1793,leningradskiy,RU,69.3833,178.4167,-21.19,84,100,11.83,overcast clouds
1794,soavinandriana,MG,-19.1667,46.7333,60.84,100,91,0.56,overcast clouds
1795,ajdabiya,LY,30.7554,20.2263,58.6,67,36,17.22,scattered clouds
1796,lorengau,PG,-2.0226,147.2712,84.18,77,55,10.76,light rain
1797,erenhot,CN,43.6475,111.9767,3.87,89,6,4.5,clear sky
1798,lengshuitan,CN,26.4111,111.5956,41.88,62,0,0.65,clear sky
1799,karratha,AU,-20.7377,116.8463,94.64,39,33,6.31,scattered clouds
1800,bukama,CD,-9.2,25.85,70.2,94,97,1.34,overcast clouds
1801,markova,UA,48.6758,24.4138,10.08,89,49,3.98,scattered clouds
1802,medicina,IT,44.4787,11.6381,30.99,86,2,2.3,mist
1803,ballina,AU,-28.8667,153.5667,77.0,65,92,6.91,overcast clouds
1804,kananga,CD,-5.8958,22.4178,69.91,95,100,1.34,light rain
1805,svetlogorsk,BY,52.6333,29.7333,-2.54,92,89,4.43,overcast clouds
1806,shetpe,KZ,44.1667,52.1167,25.99,95,100,14.27,overcast clouds
1807,amboasary,MG,-25.0333,46.3833,80.6,89,75,0.69,broken clouds
1808,smidovich,RU,48.6,133.8167,-12.96,81,0,11.25,clear sky
1809,mandalgovi,MN,45.7625,106.2708,5.86,86,98,2.48,overcast clouds
1810,marsa matruh,EG,31.3525,27.2453,57.2,54,40,20.71,scattered clouds
1811,ardesen,TR,41.1911,40.9875,35.6,87,90,9.22,snow
1812,whitianga,NZ,-36.8333,175.7,73.15,58,54,13.73,broken clouds
1813,yantal,RU,56.8471,105.2542,17.15,94,100,14.92,light snow
1814,teya,RU,60.3778,92.6267,4.62,90,100,6.29,overcast clouds
1815,bereda,ES,43.2686,-7.5406,43.0,100,0,1.01,clear sky
